Date,Order_id,Product
1/5/2018,11,flour
1/5/2018,11,pork
1/6/2018,12,pork
1/6/2018,12,tortillas
1/6/2018,12,pork
1/6/2018,12,shampoo
1/6/2018,12,lunch meat
1/6/2018,12,pasta
1/6/2018,12,juice
1/6/2018,12,bagels
1/6/2018,12,bagels
1/6/2018,12,laundry detergent
1/6/2018,12,yogurt
1/6/2018,12,sugar
1/6/2018,12,waffles
1/6/2018,12,hand soap
1/6/2018,12,hand soap
1/6/2018,12,butter
1/6/2018,12,juice
1/6/2018,12,spaghetti sauce
1/6/2018,12,flour
1/7/2018,13,sugar
1/7/2018,13,fruits
1/7/2018,13,all- purpose
1/7/2018,13,aluminum foil
1/7/2018,13,laundry detergent
1/7/2018,13,individual meals
1/7/2018,13,flour
1/7/2018,13,pork
1/7/2018,13,shampoo
1/7/2018,13,sugar
1/7/2018,13,aluminum foil
1/7/2018,13,shampoo
1/7/2018,13,soap
1/7/2018,13,bagels
1/7/2018,13,toilet paper
1/7/2018,13,juice
1/7/2018,13,ice cream
1/7/2018,13,ice cream
1/7/2018,13,sandwich loaves
1/7/2018,13,soap
1/7/2018,13,sugar
1/7/2018,13,paper towels
1/7/2018,14,fruits
1/7/2018,14,dinner rolls
1/7/2018,14,individual meals
1/7/2018,14,shampoo
1/7/2018,14,ketchup
1/7/2018,14,cereals
1/7/2018,14,sandwich bags
1/7/2018,14,laundry detergent
1/7/2018,14,sandwich loaves
1/7/2018,14,cheeses
1/7/2018,15,individual meals
1/7/2018,15,ice cream
1/7/2018,15,cereals
1/7/2018,15,paper towels
1/7/2018,15,bagels
1/7/2018,15,mixes
1/7/2018,15,lunch meat
1/7/2018,15,juice
1/7/2018,15,toilet paper
1/7/2018,15,cheeses
1/7/2018,15,paper towels
1/7/2018,15,paper towels
1/7/2018,15,juice
1/7/2018,15,aluminum foil
1/7/2018,15,fruits
1/7/2018,15,butter
1/7/2018,15,sandwich loaves
1/7/2018,15,tortillas
1/7/2018,15,spaghetti sauce
1/7/2018,15,hand soap
1/8/2018,16,sugar
1/8/2018,16,sandwich bags
1/8/2018,16,flour
1/8/2018,16,juice
1/8/2018,16,milk
1/8/2018,16,paper towels
1/8/2018,16,cereals
1/8/2018,16,sandwich bags
1/8/2018,16,pasta
1/8/2018,16,soda
1/8/2018,16,dishwashing liquid/detergent
1/8/2018,16,ice cream
1/8/2018,16,soap
1/8/2018,16,cheeses
1/8/2018,16,beef
1/8/2018,16,flour
1/8/2018,16,dinner rolls
1/8/2018,17,milk
1/8/2018,17,hand soap
1/8/2018,17,pasta
1/8/2018,17,individual meals
1/8/2018,17,spaghetti sauce
1/8/2018,17,cereals
1/8/2018,17,sandwich loaves
1/8/2018,17,hand soap
1/8/2018,17,individual meals
1/8/2018,18,sandwich bags
1/8/2018,18,toilet paper
1/8/2018,18,bagels
1/8/2018,18,shampoo
1/8/2018,18,coffee/tea
1/9/2018,19,individual meals
1/9/2018,19,laundry detergent
1/9/2018,19,coffee/tea
1/9/2018,19,eggs
1/9/2018,19,aluminum foil
1/9/2018,19,beef
1/9/2018,19,juice
1/9/2018,19,flour
1/9/2018,19,sugar
1/9/2018,19,individual meals
1/9/2018,19,waffles
1/9/2018,19,bagels
1/9/2018,19,coffee/tea
1/9/2018,19,spaghetti sauce
1/9/2018,19,butter
1/9/2018,19,beef
1/10/2018,20,shampoo
1/10/2018,20,dishwashing liquid/detergent
1/10/2018,20,yogurt
1/10/2018,20,juice
1/10/2018,20,sugar
1/10/2018,20,soap
1/10/2018,20,sandwich loaves
1/10/2018,20,butter
1/10/2018,20,sandwich loaves
1/10/2018,20,coffee/tea
1/10/2018,20,ketchup
1/10/2018,20,aluminum foil
1/10/2018,20,dishwashing liquid/detergent
1/10/2018,20,mixes
1/10/2018,20,laundry detergent
1/10/2018,20,shampoo
1/10/2018,20,cheeses
1/10/2018,20,tortillas
1/10/2018,20,toilet paper
1/10/2018,20,hand soap
1/10/2018,20,paper towels
1/10/2018,20,beef
1/10/2018,20,individual meals
1/10/2018,20,toilet paper
1/10/2018,20,soda
1/10/2018,20,cheeses
1/10/2018,20,aluminum foil
1/10/2018,20,toilet paper
1/10/2018,20,soap
1/10/2018,20,poultry
1/10/2018,20,aluminum foil
1/11/2018,21,waffles
1/11/2018,21,fruits
1/11/2018,21,all- purpose
1/11/2018,21,pork
1/11/2018,21,juice
1/11/2018,21,bagels
1/11/2018,21,mixes
1/11/2018,22,cheeses
1/11/2018,22,cereals
1/11/2018,22,sugar
1/11/2018,22,bagels
1/11/2018,22,soda
1/11/2018,23,aluminum foil
1/11/2018,23,bagels
1/11/2018,23,shampoo
1/11/2018,23,shampoo
1/11/2018,23,dishwashing liquid/detergent
1/11/2018,23,cereals
1/11/2018,23,cheeses
1/11/2018,23,flour
1/11/2018,23,lunch meat
1/11/2018,23,pasta
1/11/2018,23,soda
1/11/2018,23,toilet paper
1/11/2018,23,poultry
1/11/2018,23,coffee/tea
1/11/2018,23,flour
1/11/2018,23,all- purpose
1/11/2018,23,waffles
1/11/2018,23,coffee/tea
1/11/2018,23,milk
1/11/2018,23,yogurt
1/11/2018,23,mixes
1/11/2018,23,pasta
1/11/2018,23,dishwashing liquid/detergent
1/11/2018,23,dishwashing liquid/detergent
1/11/2018,23,dishwashing liquid/detergent
1/11/2018,24,fruits
1/11/2018,24,all- purpose
1/11/2018,24,pasta
1/11/2018,24,cheeses
1/11/2018,24,juice
1/11/2018,24,sandwich bags
1/11/2018,24,sandwich loaves
1/11/2018,24,coffee/tea
1/11/2018,24,juice
1/11/2018,24,lunch meat
1/11/2018,24,spaghetti sauce
1/11/2018,24,paper towels
1/11/2018,24,hand soap
1/11/2018,24,soap
1/11/2018,24,ice cream
1/11/2018,24,individual meals
1/11/2018,24,ketchup
1/11/2018,24,butter
1/11/2018,24,poultry
1/11/2018,24,cheeses
1/11/2018,24,bagels
1/11/2018,24,all- purpose
1/11/2018,24,ketchup
1/11/2018,24,waffles
1/11/2018,24,soap
1/11/2018,25,bagels
1/11/2018,25,sugar
1/11/2018,25,pork
1/11/2018,25,sandwich loaves
1/11/2018,25,tortillas
1/11/2018,25,ice cream
1/11/2018,25,all- purpose
1/11/2018,25,yogurt
1/11/2018,25,fruits
1/11/2018,25,pasta
1/11/2018,25,lunch meat
1/11/2018,25,dishwashing liquid/detergent
1/11/2018,25,juice
1/12/2018,26,fruits
1/12/2018,26,sandwich loaves
1/12/2018,26,coffee/tea
1/12/2018,26,aluminum foil
1/12/2018,26,shampoo
1/12/2018,26,cereals
1/12/2018,26,dinner rolls
1/12/2018,26,coffee/tea
1/12/2018,26,poultry
1/12/2018,26,butter
1/12/2018,26,juice
1/12/2018,26,paper towels
1/12/2018,26,beef
1/12/2018,26,mixes
1/12/2018,26,lunch meat
1/12/2018,26,bagels
1/12/2018,26,tortillas
1/12/2018,26,aluminum foil
1/12/2018,26,individual meals
1/12/2018,26,beef
1/12/2018,26,juice
1/12/2018,26,soda
1/12/2018,26,hand soap
1/12/2018,26,dinner rolls
1/12/2018,26,flour
1/12/2018,26,poultry
1/12/2018,26,sandwich loaves
1/12/2018,26,sugar
1/12/2018,26,yogurt
1/13/2018,27,laundry detergent
1/13/2018,27,pork
1/13/2018,27,pasta
1/13/2018,27,cheeses
1/13/2018,27,fruits
1/13/2018,27,sugar
1/13/2018,27,lunch meat
1/13/2018,27,laundry detergent
1/13/2018,27,paper towels
1/13/2018,27,butter
1/13/2018,27,sandwich loaves
1/13/2018,27,ice cream
1/13/2018,27,waffles
1/13/2018,27,all- purpose
1/13/2018,27,sandwich bags
1/13/2018,27,lunch meat
1/13/2018,27,sandwich loaves
1/13/2018,27,poultry
1/13/2018,27,shampoo
1/13/2018,27,dinner rolls
1/13/2018,27,milk
1/13/2018,27,soda
1/13/2018,27,mixes
1/13/2018,28,pork
1/13/2018,28,bagels
1/13/2018,28,poultry
1/13/2018,28,pasta
1/13/2018,28,butter
1/13/2018,28,all- purpose
1/13/2018,28,pasta
1/13/2018,28,shampoo
1/13/2018,28,sugar
1/13/2018,28,ketchup
1/13/2018,28,eggs
1/13/2018,28,soda
1/13/2018,28,tortillas
1/13/2018,28,soap
1/13/2018,28,individual meals
1/13/2018,28,ketchup
1/13/2018,28,butter
1/13/2018,28,mixes
1/13/2018,28,juice
1/13/2018,28,lunch meat
1/13/2018,28,cereals
1/13/2018,28,waffles
1/13/2018,28,shampoo
1/13/2018,28,shampoo
1/13/2018,28,toilet paper
1/13/2018,28,poultry
1/13/2018,28,lunch meat
1/13/2018,29,pasta
1/13/2018,29,butter
1/13/2018,29,sandwich loaves
1/13/2018,29,spaghetti sauce
1/13/2018,29,juice
1/13/2018,29,dinner rolls
1/13/2018,29,all- purpose
1/13/2018,29,pork
1/13/2018,29,yogurt
1/13/2018,29,spaghetti sauce
1/14/2018,30,flour
1/14/2018,30,bagels
1/14/2018,30,cheeses
1/14/2018,30,sandwich loaves
1/14/2018,30,toilet paper
1/15/2018,31,aluminum foil
1/15/2018,31,eggs
1/15/2018,31,ice cream
1/15/2018,31,pasta
1/15/2018,31,juice
1/15/2018,31,waffles
1/15/2018,31,shampoo
1/15/2018,31,dinner rolls
1/15/2018,31,soda
1/15/2018,31,laundry detergent
1/15/2018,31,hand soap
1/15/2018,31,waffles
1/15/2018,31,cereals
1/15/2018,31,toilet paper
1/15/2018,31,individual meals
1/15/2018,31,yogurt
1/15/2018,31,spaghetti sauce
1/15/2018,31,ice cream
1/15/2018,31,soda
1/15/2018,31,lunch meat
1/15/2018,31,paper towels
1/15/2018,32,soap
1/15/2018,32,paper towels
1/15/2018,32,individual meals
1/15/2018,32,dinner rolls
1/15/2018,32,lunch meat
1/15/2018,32,sugar
1/15/2018,32,soap
1/15/2018,32,eggs
1/15/2018,32,beef
1/15/2018,32,yogurt
1/15/2018,32,soda
1/15/2018,32,sandwich loaves
1/15/2018,32,aluminum foil
1/15/2018,32,dinner rolls
1/15/2018,32,soap
1/15/2018,32,cheeses
1/15/2018,32,sandwich loaves
1/15/2018,32,ice cream
1/15/2018,32,ketchup
1/15/2018,33,sandwich loaves
1/15/2018,33,pork
1/15/2018,33,sandwich bags
1/15/2018,33,ketchup
1/15/2018,33,coffee/tea
1/15/2018,33,soda
1/15/2018,33,poultry
1/15/2018,33,pasta
1/15/2018,33,all- purpose
1/15/2018,33,coffee/tea
1/15/2018,33,paper towels
1/15/2018,33,individual meals
1/15/2018,33,poultry
1/15/2018,33,flour
1/15/2018,33,aluminum foil
1/15/2018,33,soap
1/15/2018,33,yogurt
1/15/2018,33,mixes
1/15/2018,33,soda
1/16/2018,34,lunch meat
1/16/2018,34,mixes
1/16/2018,34,soap
1/16/2018,34,hand soap
1/16/2018,34,tortillas
1/16/2018,34,coffee/tea
1/16/2018,34,cheeses
1/16/2018,34,tortillas
1/16/2018,34,cheeses
1/16/2018,34,ice cream
1/16/2018,34,tortillas
1/16/2018,34,beef
1/16/2018,34,yogurt
1/16/2018,34,spaghetti sauce
1/16/2018,34,soda
1/16/2018,34,eggs
1/16/2018,35,aluminum foil
1/16/2018,35,cheeses
1/16/2018,35,cereals
1/16/2018,35,mixes
1/16/2018,35,laundry detergent
1/16/2018,35,juice
1/16/2018,35,pork
1/16/2018,35,bagels
1/16/2018,35,sandwich loaves
1/16/2018,35,yogurt
1/16/2018,35,milk
1/16/2018,35,sandwich loaves
1/16/2018,35,spaghetti sauce
1/16/2018,35,cereals
1/16/2018,35,individual meals
1/16/2018,35,eggs
1/17/2018,36,soap
1/17/2018,36,lunch meat
1/17/2018,36,flour
1/17/2018,36,juice
1/17/2018,36,yogurt
1/17/2018,36,shampoo
1/17/2018,36,spaghetti sauce
1/17/2018,36,ketchup
1/17/2018,36,laundry detergent
1/17/2018,36,dinner rolls
1/17/2018,36,ketchup
1/17/2018,36,shampoo
1/17/2018,36,sugar
1/17/2018,36,flour
1/17/2018,36,sandwich bags
1/17/2018,36,paper towels
1/17/2018,36,pork
1/17/2018,36,butter
1/17/2018,36,dinner rolls
1/17/2018,36,pork
1/17/2018,36,all- purpose
1/17/2018,36,hand soap
1/17/2018,36,sandwich bags
1/17/2018,36,all- purpose
1/17/2018,37,fruits
1/17/2018,37,lunch meat
1/17/2018,37,dinner rolls
1/17/2018,37,shampoo
1/17/2018,37,hand soap
1/17/2018,37,mixes
1/17/2018,37,pasta
1/17/2018,37,sugar
1/17/2018,38,eggs
1/17/2018,38,hand soap
1/17/2018,38,dinner rolls
1/17/2018,38,hand soap
1/17/2018,38,lunch meat
1/17/2018,38,laundry detergent
1/17/2018,38,pasta
1/17/2018,38,aluminum foil
1/17/2018,38,toilet paper
1/17/2018,38,cereals
1/17/2018,38,coffee/tea
1/17/2018,38,toilet paper
1/17/2018,38,juice
1/17/2018,38,lunch meat
1/17/2018,38,soda
1/17/2018,38,pork
1/17/2018,38,fruits
1/17/2018,38,spaghetti sauce
1/17/2018,38,laundry detergent
1/17/2018,38,butter
1/17/2018,38,tortillas
1/17/2018,38,individual meals
1/17/2018,38,aluminum foil
1/17/2018,38,toilet paper
1/17/2018,38,poultry
1/17/2018,38,toilet paper
1/17/2018,38,toilet paper
1/18/2018,39,coffee/tea
1/18/2018,39,milk
1/18/2018,39,dinner rolls
1/18/2018,39,beef
1/18/2018,39,coffee/tea
1/18/2018,39,waffles
1/18/2018,39,beef
1/18/2018,39,eggs
1/18/2018,39,sandwich bags
1/18/2018,39,tortillas
1/18/2018,39,tortillas
1/18/2018,39,all- purpose
1/18/2018,39,yogurt
1/18/2018,39,cheeses
1/18/2018,39,mixes
1/18/2018,39,ketchup
1/18/2018,39,waffles
1/18/2018,39,aluminum foil
1/18/2018,39,hand soap
1/18/2018,39,hand soap
1/18/2018,39,pork
1/18/2018,39,butter
1/18/2018,40,hand soap
1/18/2018,40,sandwich bags
1/18/2018,40,poultry
1/18/2018,40,beef
1/18/2018,40,coffee/tea
1/18/2018,40,mixes
1/18/2018,40,poultry
1/18/2018,40,sandwich loaves
1/18/2018,40,shampoo
1/18/2018,40,ice cream
1/18/2018,40,poultry
1/18/2018,40,shampoo
1/18/2018,41,milk
1/18/2018,41,hand soap
1/18/2018,41,fruits
1/18/2018,41,poultry
1/18/2018,41,coffee/tea
1/18/2018,41,sugar
1/18/2018,41,tortillas
1/18/2018,41,soda
1/18/2018,41,individual meals
1/18/2018,41,tortillas
1/18/2018,41,milk
1/18/2018,41,toilet paper
1/18/2018,41,soda
1/18/2018,41,poultry
1/18/2018,41,coffee/tea
1/18/2018,41,spaghetti sauce
1/18/2018,41,cheeses
1/18/2018,41,flour
1/18/2018,41,lunch meat
1/18/2018,42,cereals
1/18/2018,42,shampoo
1/18/2018,42,waffles
1/18/2018,42,bagels
1/18/2018,42,mixes
1/18/2018,42,shampoo
1/18/2018,42,mixes
1/18/2018,42,beef
1/18/2018,42,dinner rolls
1/18/2018,42,beef
1/18/2018,42,shampoo
1/18/2018,42,aluminum foil
1/18/2018,42,individual meals
1/18/2018,42,sugar
1/18/2018,42,spaghetti sauce
1/18/2018,42,juice
1/18/2018,42,tortillas
1/18/2018,42,shampoo
1/18/2018,42,sandwich loaves
1/18/2018,42,sandwich loaves
1/18/2018,42,cheeses
1/18/2018,42,waffles
1/18/2018,42,cheeses
1/18/2018,42,individual meals
1/18/2018,42,pasta
1/18/2018,42,paper towels
1/18/2018,42,beef
1/18/2018,42,juice
1/18/2018,42,paper towels
1/18/2018,42,ice cream
1/18/2018,42,aluminum foil
1/19/2018,43,toilet paper
1/19/2018,43,butter
1/19/2018,43,ketchup
1/19/2018,43,shampoo
1/19/2018,43,juice
1/19/2018,43,mixes
1/19/2018,43,milk
1/19/2018,43,shampoo
1/19/2018,43,tortillas
1/19/2018,43,laundry detergent
1/19/2018,43,flour
1/19/2018,43,cereals
1/19/2018,43,soap
1/19/2018,43,toilet paper
1/19/2018,43,butter
1/19/2018,43,coffee/tea
1/19/2018,43,cheeses
1/19/2018,43,soap
1/19/2018,43,soap
1/19/2018,43,butter
1/19/2018,43,sandwich loaves
1/19/2018,43,milk
1/19/2018,43,cereals
1/19/2018,43,dinner rolls
1/19/2018,43,poultry
1/19/2018,43,dishwashing liquid/detergent
1/19/2018,44,butter
1/19/2018,44,hand soap
1/19/2018,44,waffles
1/19/2018,44,laundry detergent
1/19/2018,44,shampoo
1/19/2018,44,lunch meat
1/19/2018,44,cheeses
1/19/2018,44,hand soap
1/19/2018,44,cereals
1/19/2018,44,dishwashing liquid/detergent
1/19/2018,44,soda
1/19/2018,44,spaghetti sauce
1/19/2018,44,aluminum foil
1/19/2018,44,laundry detergent
1/19/2018,44,flour
1/19/2018,44,poultry
1/19/2018,44,juice
1/20/2018,45,butter
1/20/2018,45,cereals
1/20/2018,45,toilet paper
1/20/2018,45,waffles
1/20/2018,45,soda
1/20/2018,45,pork
1/20/2018,45,yogurt
1/20/2018,45,pork
1/20/2018,45,all- purpose
1/20/2018,45,toilet paper
1/20/2018,45,spaghetti sauce
1/20/2018,45,toilet paper
1/20/2018,45,laundry detergent
1/20/2018,45,coffee/tea
1/20/2018,45,all- purpose
1/20/2018,45,coffee/tea
1/20/2018,45,eggs
1/20/2018,45,pork
1/20/2018,45,eggs
1/20/2018,45,all- purpose
1/20/2018,45,soda
1/20/2018,45,beef
1/20/2018,46,hand soap
1/20/2018,46,spaghetti sauce
1/20/2018,46,sandwich bags
1/20/2018,46,ice cream
1/20/2018,46,fruits
1/20/2018,46,soap
1/20/2018,46,cheeses
1/20/2018,46,waffles
1/20/2018,46,tortillas
1/20/2018,46,sugar
1/20/2018,46,toilet paper
1/20/2018,46,ketchup
1/20/2018,46,beef
1/20/2018,46,beef
1/20/2018,46,poultry
1/20/2018,46,milk
1/20/2018,46,dinner rolls
1/20/2018,46,dinner rolls
1/20/2018,46,eggs
1/20/2018,46,soap
1/20/2018,46,paper towels
1/20/2018,46,sandwich bags
1/20/2018,46,soda
1/21/2018,47,soda
1/21/2018,47,waffles
1/21/2018,47,beef
1/21/2018,47,fruits
1/21/2018,47,sandwich loaves
1/21/2018,47,ketchup
1/21/2018,47,cheeses
1/21/2018,47,sugar
1/21/2018,47,shampoo
1/21/2018,47,butter
1/21/2018,47,laundry detergent
1/21/2018,47,poultry
1/21/2018,47,waffles
1/21/2018,47,soap
1/21/2018,47,butter
1/21/2018,47,lunch meat
1/21/2018,47,aluminum foil
1/21/2018,47,waffles
1/21/2018,47,all- purpose
1/21/2018,47,flour
1/21/2018,47,ice cream
1/21/2018,47,dishwashing liquid/detergent
1/21/2018,47,lunch meat
1/21/2018,47,dishwashing liquid/detergent
1/21/2018,47,paper towels
1/21/2018,47,all- purpose
1/21/2018,47,sugar
1/21/2018,47,shampoo
1/22/2018,48,beef
1/22/2018,48,mixes
1/22/2018,48,individual meals
1/22/2018,48,laundry detergent
1/22/2018,48,coffee/tea
1/22/2018,48,hand soap
1/22/2018,48,pasta
1/22/2018,48,individual meals
1/22/2018,48,cereals
1/22/2018,48,spaghetti sauce
1/22/2018,48,pasta
1/22/2018,48,cereals
1/22/2018,48,fruits
1/22/2018,48,flour
1/22/2018,48,soap
1/22/2018,48,individual meals
1/22/2018,48,ketchup
1/23/2018,49,laundry detergent
1/23/2018,49,aluminum foil
1/23/2018,49,sandwich bags
1/23/2018,49,all- purpose
1/23/2018,49,shampoo
1/23/2018,49,beef
1/23/2018,49,sandwich loaves
1/23/2018,49,aluminum foil
1/23/2018,49,ice cream
1/23/2018,49,fruits
1/23/2018,49,lunch meat
1/23/2018,49,all- purpose
1/23/2018,49,bagels
1/23/2018,49,sandwich loaves
1/23/2018,49,waffles
1/23/2018,49,pork
1/23/2018,50,cereals
1/23/2018,50,beef
1/23/2018,50,flour
1/23/2018,50,sugar
1/23/2018,50,beef
1/23/2018,50,eggs
1/23/2018,50,aluminum foil
1/23/2018,50,pork
1/23/2018,50,soda
1/23/2018,50,mixes
1/23/2018,50,ketchup
1/24/2018,51,sandwich bags
1/24/2018,51,sugar
1/24/2018,51,pasta
1/24/2018,51,sandwich loaves
1/24/2018,51,mixes
1/24/2018,51,butter
1/24/2018,51,pasta
1/24/2018,51,aluminum foil
1/24/2018,51,tortillas
1/24/2018,51,paper towels
1/24/2018,51,yogurt
1/24/2018,51,coffee/tea
1/24/2018,51,sandwich bags
1/24/2018,51,soda
1/24/2018,51,poultry
1/24/2018,51,aluminum foil
1/24/2018,51,tortillas
1/24/2018,51,eggs
1/24/2018,51,flour
1/24/2018,51,dishwashing liquid/detergent
1/24/2018,51,sugar
1/24/2018,51,shampoo
1/24/2018,51,aluminum foil
1/25/2018,52,hand soap
1/25/2018,52,cereals
1/25/2018,52,mixes
1/25/2018,52,cereals
1/25/2018,52,pork
1/25/2018,52,cheeses
1/25/2018,52,poultry
1/25/2018,52,all- purpose
1/25/2018,52,ketchup
1/25/2018,52,dishwashing liquid/detergent
1/25/2018,52,hand soap
1/25/2018,52,beef
1/25/2018,52,ketchup
1/25/2018,52,mixes
1/25/2018,52,ice cream
1/25/2018,52,sandwich loaves
1/25/2018,52,butter
1/25/2018,52,dinner rolls
1/26/2018,53,flour
1/26/2018,53,flour
1/26/2018,53,butter
1/26/2018,53,lunch meat
1/26/2018,53,toilet paper
1/26/2018,53,tortillas
1/26/2018,53,laundry detergent
1/26/2018,53,milk
1/26/2018,53,poultry
1/26/2018,53,laundry detergent
1/26/2018,53,milk
1/26/2018,53,soda
1/26/2018,53,butter
1/26/2018,53,spaghetti sauce
1/26/2018,53,bagels
1/26/2018,53,sugar
1/26/2018,53,fruits
1/26/2018,53,ice cream
1/26/2018,53,laundry detergent
1/26/2018,53,aluminum foil
1/26/2018,53,dinner rolls
1/26/2018,53,milk
1/26/2018,53,laundry detergent
1/27/2018,54,pasta
1/27/2018,54,butter
1/27/2018,54,waffles
